cm-1,abs
2956.388,0.01836565
2956.871,0.01937312
2957.353,0.02054193
2957.835,0.02179468
2958.317,0.02321115
2958.799,0.02499444
2959.281,0.02706631
2959.763,0.02927097
2960.245,0.03153658
2960.728,0.0338961
2961.21,0.03627304
2961.692,0.03858267
2962.174,0.04093421
2962.656,0.04313553
2963.138,0.0450254
2963.62,0.04649694
2964.102,0.0474225
2964.584,0.04779552
2965.067,0.04758943
2965.549,0.04704732
2966.031,0.04623333
2966.513,0.04498112
2966.995,0.04372312
2967.477,0.04295114
2967.959,0.04309927
2968.441,0.04514425
2968.924,0.05087623
2969.406,0.06043074
2969.888,0.06758633
2970.37,0.06371867
2970.852,0.05449045
2971.334,0.04781967
2971.816,0.04440001
2972.299,0.0433292
2972.781,0.0437801
2973.263,0.04494599
2973.745,0.04642975
2974.227,0.04793621
2974.709,0.04921736
2975.191,0.04992871
2975.673,0.04997551
2976.156,0.049593
2976.638,0.04872889
2977.12,0.04732276
2977.602,0.04542819
2978.084,0.04317173
2978.566,0.0405542
2979.048,0.03793123
2979.53,0.03563599
2980.012,0.03319069
2980.495,0.03072206
2980.977,0.02854012
2981.459,0.02653378
2981.941,0.02468307
2982.423,0.02305403
2982.905,0.02164685
2983.387,0.02043967
2983.869,0.01945364
2984.352,0.01872611
2984.834,0.01811018
2985.316,0.0175091
2985.798,0.01708372
2986.28,0.01669432
2986.762,0.01630131
2987.244,0.01586388
2987.727,0.01567665
2988.208,0.01563475
2988.691,0.01535819
2989.173,0.01519037
2989.655,0.01531017
2990.137,0.01541511
2990.619,0.0154698
2991.101,0.01536437
2991.583,0.01539849
2992.066,0.01549669
2992.548,0.01542472
2993.03,0.01543008
2993.512,0.01555699
2993.994,0.01570675
2994.476,0.01571657
2994.958,0.01581343
2995.44,0.01583436
2995.923,0.01588017
2996.405,0.01614925
2996.887,0.01625343
2997.369,0.01629261
2997.851,0.01644871
2998.333,0.01653968
2998.815,0.01660274
2999.297,0.01684578
2999.78,0.01701421
3000.262,0.01726059
3000.744,0.01762731
3001.226,0.01786806
3001.708,0.0179455
3002.19,0.01812721
3002.672,0.0185272
3003.155,0.01877987
3003.637,0.01893805
3004.119,0.01917478
3004.601,0.01943857
3005.083,0.01975705
3005.565,0.02009004
3006.047,0.02022776
3006.529,0.02033216
3007.011,0.02049153
3007.494,0.02074023
3007.976,0.02097381
3008.458,0.02116695
3008.94,0.02141642
3009.422,0.02171069
3009.904,0.02198436
3010.386,0.02221843
3010.868,0.02231748
3011.351,0.02247165
3011.833,0.02277376
3012.315,0.02296634
3012.797,0.02315974
3013.279,0.02330347
3013.761,0.02341393
3014.243,0.02372509
3014.726,0.0240887
3015.208,0.02480633
3015.69,0.02605057
3016.172,0.0262986
3016.654,0.02558075
3017.136,0.02522794
3017.618,0.02535097
3018.1,0.02562647
3018.583,0.02571333
3019.065,0.02555189
3019.547,0.02535753
3020.029,0.02515546
3020.511,0.02487208
3020.993,0.02468689
3021.475,0.02451066
3021.957,0.02418653
3022.439,0.02386922
3022.922,0.02382802
3023.404,0.02379743
3023.886,0.02365539
3024.368,0.02349038
3024.85,0.02327579
3025.332,0.02291782
3025.814,0.02281521
3026.296,0.02271615
3026.779,0.02246893
3027.261,0.02216703
3027.743,0.02196125
3028.225,0.02172041
3028.707,0.02158222
3029.189,0.02153897
3029.671,0.02140629
3030.154,0.02123876
3030.635,0.02106124
3031.118,0.02085143
3031.6,0.020537
3032.082,0.02038879
3032.564,0.02036591
3033.046,0.0202522
3033.528,0.02009091
3034.01,0.02000641
3034.493,0.01998979
3034.975,0.0200214
3035.457,0.01993897
3035.939,0.01978497
3036.421,0.01976472
3036.903,0.0197547
3037.385,0.01964482
3037.867,0.01964531
3038.35,0.01971492
3038.832,0.01978743
3039.314,0.01978885
3039.796,0.01972016
3040.278,0.01984944
3040.76,0.01993869
3041.242,0.01996433
3041.724,0.02003993
3042.207,0.02000731
3042.689,0.01988471
3043.171,0.02005065
3043.653,0.02017038
3044.135,0.02006252
3044.617,0.02009091
3045.099,0.02017073
3045.582,0.02005079
3046.063,0.01991562
3046.546,0.01976343
3047.028,0.01960215
3047.51,0.01945943
3047.992,0.01922178
3048.474,0.01917038
3048.956,0.0192819
3049.438,0.01938943
3049.921,0.01917873
3050.403,0.01904601
3050.885,0.01913122
3051.367,0.01903047
3051.849,0.01889669
3052.331,0.01889828
3052.813,0.01878731
3053.295,0.01870971
3053.778,0.01880087
3054.26,0.01849577
3054.742,0.01824818
3055.224,0.01828522
3055.706,0.01814248
3056.188,0.0179503
3056.67,0.01782221
3057.152,0.01749041
3057.635,0.01710974
3058.117,0.01717133
3058.599,0.01731269
3059.081,0.01711212
3059.563,0.01661462
3060.045,0.01631679
3060.527,0.0160898
3061.01,0.01597758
3061.491,0.01593499
3061.974,0.01564955
3062.456,0.01538806
3062.938,0.01504761
3063.42,0.01480201
3063.902,0.01462443
3064.384,0.01445168
3064.866,0.0143016
3065.349,0.01404557
3065.831,0.01397613
3066.313,0.01394048
3066.795,0.01344085
3067.277,0.01314848
3067.759,0.01344321
3068.241,0.01333943
3068.723,0.01309292
3069.206,0.01293245
3069.688,0.01294037
3070.17,0.01301411
3070.652,0.0128821
3071.134,0.01285295
3071.616,0.01279883
3072.098,0.01270629
3072.58,0.0125608
3073.063,0.01246443
3073.545,0.01241707
3074.027,0.01237404
3074.509,0.01231902
3074.991,0.01215969
3075.473,0.01204954
3075.955,0.0119915
3076.438,0.01180311
3076.919,0.0118596
3077.402,0.01201265
3077.884,0.0119697
3078.366,0.01202788
3078.848,0.01205077
3079.33,0.01199249
3079.812,0.01182235
3080.294,0.01180005
3080.777,0.0117821
3081.259,0.01177101
3081.741,0.01176924
3082.223,0.01174169
3082.705,0.01172484
3083.187,0.01166187
3083.669,0.01153657
3084.151,0.01151398
3084.634,0.01147193
3085.116,0.01137807
3085.598,0.01096966
3086.08,0.01091577
3086.562,0.01136964
3087.044,0.01152575
3087.526,0.01141348
3088.008,0.01128213
3088.49,0.01127305
3088.973,0.01126115
3089.455,0.01128696
3089.937,0.01119522
3090.419,0.01122956
3090.901,0.01132127
3091.383,0.01136518
3091.865,0.01128703
3092.348,0.01120685
3092.83,0.0112385
3093.312,0.01123368
3093.794,0.01116177
3094.276,0.01110921
3094.758,0.01084367
3095.24,0.01060499
3095.722,0.01078185
3096.205,0.01103736
3096.687,0.0112551
3097.169,0.01123612
3097.651,0.01116428
3098.133,0.01115497
3098.615,0.01121062
3099.097,0.01114266
3099.579,0.01112311
3100.062,0.01120814
3100.544,0.01118318
3101.026,0.01105595
3101.508,0.01103477
3101.99,0.01101187
3102.472,0.01086912
3102.954,0.01091268
3103.437,0.01103787
3103.918,0.01093429
3104.401,0.01093785
3104.883,0.01110299
3105.365,0.01115707
3105.847,0.01116571
3106.329,0.01109514
3106.811,0.01103824
3107.293,0.01105554
3107.776,0.01109942
3108.258,0.01111577
3108.74,0.01110737
3109.222,0.01115344
3109.704,0.0111668
3110.186,0.01102988
3110.668,0.01097058
3111.15,0.01100109
3111.633,0.01101027
3112.115,0.01093982
3112.597,0.01092352
3113.079,0.01070608
3113.561,0.01067979
3114.043,0.01095328
3114.525,0.01103668
3115.007,0.01097853
3115.49,0.01085777
3115.972,0.01083426
3116.454,0.01093959
3116.936,0.01104402
3117.418,0.0110762
3117.9,0.01087034
3118.382,0.01066247
3118.865,0.01072863
3119.346,0.01094101
3119.829,0.01107899
3120.311,0.01098893
3120.793,0.01090099
3121.275,0.0108927
3121.757,0.01078857
3122.239,0.01050076
3122.721,0.01049445
3123.204,0.01069371
3123.686,0.01084806
3124.168,0.01094757
3124.65,0.01081758
3125.132,0.0107883
3125.614,0.01089851
3126.096,0.01079652
3126.578,0.01077428
3127.061,0.01076198
3127.543,0.0107237
3128.025,0.01083471
3128.507,0.0108169
3128.989,0.01077006
3129.471,0.01073525
3129.953,0.01072696
3130.435,0.01070098
3130.917,0.01071365
3131.4,0.01065755
3131.882,0.01067072
3132.364,0.01066139
3132.846,0.01054384
3133.328,0.01048905
3133.81,0.01071148
3134.292,0.01075118
3134.774,0.01072686
3135.257,0.01075237
3135.739,0.01070506
3136.221,0.01071803
3136.703,0.01068957
3137.185,0.01069959
3137.667,0.01086542
3138.149,0.01080525
3138.632,0.01064899
3139.114,0.0107291
3139.596,0.01075036
3140.078,0.01059113
3140.56,0.0106204
3141.042,0.01076561
3141.524,0.01077298
3142.006,0.01071076
3142.489,0.01082964
3142.971,0.01076735
3143.453,0.01059205
3143.935,0.01056428
3144.417,0.01065127
3144.899,0.01062149
3145.381,0.01067541
3145.863,0.01076062
3146.345,0.01071667
3146.828,0.01065748
3147.31,0.01067782
3147.792,0.01078161
3148.274,0.01081392
3148.756,0.01067575
3149.238,0.01056536
3149.72,0.01057457
3150.202,0.01059507
3150.685,0.0107378
3151.167,0.01073919
3151.649,0.0107362
3152.131,0.01077811
3152.613,0.01081402
3153.095,0.01084938
3153.577,0.01086131
3154.06,0.01085529
3154.542,0.01094261
3155.024,0.01080957
3155.506,0.01076035
3155.988,0.01076728
3156.47,0.01073742
3156.952,0.0107596
3157.434,0.01088492
3157.917,0.01087258
3158.399,0.01079156
3158.881,0.0107486
3159.363,0.01081473
3159.845,0.01085499
3160.327,0.01087303
3160.809,0.01092066
3161.291,0.01095498
3161.773,0.01079856
3162.256,0.01066458
3162.738,0.01070526
3163.22,0.01096059
3163.702,0.01106754
3164.184,0.01099698
3164.666,0.01096687
3165.148,0.01100935
3165.63,0.01094261
3166.113,0.01089294
3166.595,0.0109053
3167.077,0.01092892
3167.559,0.0108609
3168.041,0.01088193
3168.523,0.01100487
3169.005,0.01109102
3169.488,0.01099878
3169.97,0.01093531
3170.452,0.0108453
3170.934,0.01087544
3171.416,0.01094968
3171.898,0.01101567
3172.38,0.01093575
3172.862,0.01077934
3173.344,0.01085342
3173.827,0.01098244
3174.309,0.01089735
3174.791,0.01086837
3175.273,0.01098516
3175.755,0.01097343
3176.237,0.01099287
3176.719,0.01088193
3177.201,0.01069738
3177.684,0.01061184
3178.166,0.01079275
3178.648,0.01095892
3179.13,0.01078239
3179.612,0.0107844
3180.094,0.0108325
3180.576,0.01081935
3181.059,0.01080379
3181.541,0.0107328
3182.023,0.01068285
3182.505,0.01062753
3182.987,0.01062526
3183.469,0.01062526
3183.951,0.01059433
3184.433,0.01048647
3184.916,0.0105031
3185.398,0.010631
3185.88,0.01056577
3186.362,0.01048097
3186.844,0.01049438
3187.326,0.01052062
3187.808,0.01047744
3188.29,0.01042137
3188.772,0.01051889
3189.255,0.01038
3189.737,0.01025758
3190.219,0.01039938
3190.701,0.01047894
3191.183,0.01033019
3191.665,0.0101995
3192.147,0.01029303
3192.629,0.01032676
3193.112,0.01030946
3193.594,0.01038604
3194.076,0.01035757
3194.558,0.01033871
3195.04,0.01026654
3195.522,0.0101316
3196.004,0.01019771
3196.487,0.01004159
3196.969,0.01008514
3197.451,0.0101798
3197.933,0.01008354
3198.415,0.01008154
3198.897,0.01018393
3199.379,0.01022627
3199.861,0.01023814
3200.344,0.01025697
3200.826,0.01026528
3201.308,0.01023034
3201.79,0.01011929
3202.272,0.01018522
3202.754,0.01011881
3203.236,0.01007201
3203.718,0.01020446
3204.2,0.01029008
3204.683,0.01016514
3205.165,0.01007361
3205.647,0.01007751
3206.129,0.01009443
3206.611,0.01013492
3207.093,0.01013129
3207.575,0.01011576
3208.057,0.0101023
3208.54,0.01022793
3209.022,0.01012872
3209.504,0.009980461
3209.986,0.009977071
3210.468,0.01011328
3210.95,0.01023126
3211.432,0.0101648
3211.915,0.01005078
3212.396,0.01014472
3212.879,0.01024866
3213.361,0.01026318
3213.843,0.01006367
3214.325,0.009971747
3214.807,0.009970798
3215.289,0.01003753
3215.771,0.01010898
3216.254,0.01009372
3216.736,0.0100889
3217.218,0.01010375
3217.7,0.01008025
3218.182,0.01009463
3218.664,0.01015755
3219.146,0.0100083
3219.628,0.01002098
3220.111,0.0101338
3220.593,0.01009561
3221.075,0.01009938
3221.557,0.01011301
3222.039,0.009995583
3222.521,0.01004051
3223.003,0.01007381
3223.485,0.01007066
3223.968,0.01014886
3224.45,0.0101705
3224.932,0.01006428
3225.414,0.01010681
3225.896,0.01027421
3226.378,0.01027675
3226.86,0.01014907
3227.343,0.01022098
3227.824,0.01033161
3228.307,0.01023326
3228.789,0.01017267
3229.271,0.01026209
3229.753,0.0102242
3230.235,0.0101936
3230.717,0.01018678
3231.199,0.01010959
3231.682,0.01022043
3232.164,0.01022851
3232.646,0.01020239
3233.128,0.0102874
3233.61,0.01034563
3234.092,0.01027149
3234.574,0.0102551
3235.056,0.01020707
3235.539,0.01025154
3236.021,0.0102203
3236.503,0.01026613
3236.985,0.01038974
3237.467,0.01034142
3237.949,0.01030318
3238.431,0.010257
3238.913,0.01023159
3239.396,0.01036351
3239.878,0.01039629
3240.36,0.01038455
3240.842,0.01031523
3241.324,0.01024065
3241.806,0.0103137
3242.288,0.01054337
3242.771,0.01058186
3243.252,0.01050327
3243.735,0.01047398
3244.217,0.01045433
3244.699,0.01048124
3245.181,0.01042399
3245.663,0.01036945
3246.145,0.01044272
3246.627,0.01048881
3247.11,0.01054825
3247.592,0.01056245
3248.074,0.01058475
3248.556,0.01058057
3249.038,0.01067925
3249.52,0.01076582
3250.002,0.01070713
3250.484,0.01062329
3250.967,0.01059582
3251.449,0.01061534
3251.931,0.01064777
3252.413,0.01063307
3252.895,0.01066634
3253.377,0.01070655
3253.859,0.01059915
3254.341,0.01056319
3254.823,0.01068261
3255.306,0.01076911
3255.788,0.01072543
3256.27,0.01071487
3256.752,0.01066841
3257.234,0.01050198
3257.716,0.01058862
3258.198,0.01083457
3258.681,0.01094224
3259.163,0.01070064
3259.645,0.01065388
3260.127,0.01075043
3260.609,0.01066013
3261.091,0.01066431
3261.573,0.01064624
3262.055,0.01055386
3262.538,0.0105471
3263.02,0.0105837
3263.502,0.01055644
3263.984,0.01059592
3264.466,0.0106967
3264.948,0.01059395
3265.43,0.01044812
3265.912,0.01048644
3266.395,0.0106461
3266.877,0.01072866
3267.359,0.01058662
3267.841,0.0104043
3268.323,0.0103287
3268.805,0.01027085
3269.287,0.01021986
3269.77,0.0103311
3270.251,0.0103515
3270.734,0.01031397
3271.216,0.01030674
3271.698,0.01034668
3272.18,0.01037685
3272.662,0.01037827
3273.144,0.01026572
3273.626,0.0102627
3274.109,0.01034861
3274.591,0.01033501
3275.073,0.01023702
3275.555,0.01014784
3276.037,0.01005082
3276.519,0.01003424
3277.001,0.01004244
3277.483,0.01012597
3277.966,0.01022573
3278.448,0.01029646
3278.93,0.01039096
3279.412,0.01036538
3279.894,0.0103082
3280.376,0.01025487
3280.858,0.01027929
3281.34,0.01015609
3281.823,0.01003329
3282.305,0.01008717
3282.787,0.0101412
3283.269,0.01016911
3283.751,0.01026169
3284.233,0.0103819
3284.715,0.01027404
3285.198,0.01014506
3285.679,0.01012543
3286.162,0.01019313
3286.644,0.01027475
3287.126,0.01015029
3287.608,0.01015829
3288.09,0.01024499
3288.572,0.01018519
3289.054,0.0101763
3289.537,0.01022043
3290.019,0.01019513
3290.501,0.01021328
3290.983,0.01017023
3291.465,0.0101608
3291.947,0.01008714
3292.429,0.01007805
3292.911,0.01003851
3293.394,0.01006031
3293.876,0.01010185
3294.358,0.0101705
3294.84,0.01021952
3295.322,0.01014917
3295.804,0.01007313
3296.286,0.01005584
3296.768,0.01019642
3297.25,0.01021185
3297.733,0.01018441
3298.215,0.01017389
3298.697,0.01027095
3299.179,0.01027383
3299.661,0.01024079
3300.143,0.01018499
3300.625,0.01021568
3301.107,0.01029147
3301.59,0.0102014
3302.072,0.0100499
3302.554,0.01008246
3303.036,0.01022322
3303.518,0.01030196
3304,0.01034407
3304.482,0.010255
3304.965,0.01017111
3305.447,0.01022718
3305.929,0.0102242
3306.411,0.01020866
3306.893,0.01012404
3307.375,0.009967204
3307.857,0.009978834
3308.339,0.01001057
3308.822,0.009854355
3309.304,0.009938116
3309.786,0.0100048
3310.268,0.01011481
3310.75,0.01019655
3311.232,0.01017583
3311.714,0.01015063
3312.196,0.0101357
3312.678,0.01016552
3313.161,0.01015744
3313.643,0.0101396
3314.125,0.01026148
3314.607,0.01035594
3315.089,0.0101432
3315.571,0.01006974
3316.053,0.01005723
3316.535,0.009981918
3317.018,0.009972595
3317.5,0.00983368
3317.982,0.009906488
3318.464,0.01006838
3318.946,0.0100378
3319.428,0.009957271
3319.91,0.01003207
3320.393,0.01009568
3320.875,0.01008751
3321.357,0.01012889
3321.839,0.01020663
3322.321,0.01022881
3322.803,0.01009141
3323.285,0.01015422
3323.767,0.01024452
3324.25,0.01007293
3324.732,0.009977071
3325.214,0.01005465
3325.696,0.01010983
3326.178,0.01009857
3326.66,0.01010084
3327.142,0.01018621
3327.624,0.01021959
3328.106,0.01011417
3328.589,0.0101531
3329.071,0.01022467
3329.553,0.01017671
3330.035,0.01009799
3330.517,0.01003044
3330.999,0.01014628
3331.481,0.01023926
3331.963,0.0102738
3332.446,0.01023987
3332.928,0.01019194
3333.41,0.0100696
3333.892,0.01005543
3334.374,0.01010837
3334.856,0.0101047
3335.338,0.0100927
3335.821,0.01011942
3336.303,0.01012665
3336.785,0.01003224
3337.267,0.009959644
3337.749,0.00997029
3338.231,0.01012922
3338.713,0.01016399
3339.195,0.01021969
3339.677,0.0103687
3340.16,0.01026681
3340.642,0.0100656
3341.124,0.009961644
3341.606,0.01006197
3342.088,0.01007839
3342.57,0.009965814
3343.052,0.009957982
3343.534,0.01000972
3344.017,0.01006604
3344.499,0.01016758
3344.981,0.01024791
3345.463,0.01017115
3345.945,0.01005821
3346.427,0.01014147
3346.909,0.01011793
3347.392,0.01007211
3347.874,0.01010572
3348.356,0.01008334
3348.838,0.01013641
3349.32,0.01013821
3349.802,0.01003905
3350.284,0.01012624
3350.766,0.01011929
3351.249,0.0101453
3351.731,0.01023658
3352.213,0.01020174
3352.695,0.01013933
3353.177,0.01000799
3353.659,0.01006676
3354.141,0.0103424
3354.623,0.01028937
3355.105,0.0102127
3355.588,0.01016311
3356.07,0.01004468
3356.552,0.009973884
3357.034,0.0100242
3357.516,0.01011841
3357.998,0.01016809
3358.48,0.01017986
3358.962,0.01014286
3359.445,0.01002759
3359.927,0.01011776
3360.409,0.01027122
3360.891,0.01021372
3361.373,0.01020273
3361.855,0.01019133
3362.337,0.01017179
3362.82,0.01006672
3363.302,0.009948422
3363.784,0.01009066
3364.266,0.01017305
3364.748,0.01019207
3365.23,0.01013411
3365.712,0.01001484
3366.194,0.01011247
3366.677,0.01015592
3367.159,0.01005346
3367.641,0.01002596
3368.123,0.01008507
3368.605,0.01016419
3369.087,0.01015409
3369.569,0.009995311
3370.051,0.009978427
3370.533,0.0100418
3371.016,0.01016579
3371.498,0.01027081
3371.98,0.01022569
3372.462,0.01025792
3372.944,0.01030474
3373.426,0.01024438
3373.908,0.01022128
3374.39,0.01016372
3374.873,0.01017745
3375.355,0.01018115
3375.837,0.01005726
3376.319,0.01001874
3376.801,0.01019665
3377.283,0.01034522
3377.765,0.01026135
3378.248,0.01013774
3378.729,0.01021239
3379.212,0.01015361
3379.694,0.01014323
3380.176,0.01028639
3380.658,0.0102947
3381.14,0.01023387
3381.622,0.01028445
3382.104,0.01025687
3382.587,0.01015911
3383.069,0.01019981
3383.551,0.01016229
3384.033,0.010159
3384.515,0.01012071
3384.997,0.01013903
3385.479,0.01012346
3385.961,0.01010569
3386.444,0.01030881
3386.926,0.01047177
3387.408,0.01036762
3387.89,0.01031112
3388.372,0.0103381
3388.854,0.01036127
3389.336,0.01030993
3389.818,0.01016932
3390.301,0.01008476
3390.783,0.01015171
3391.265,0.01020188
3391.747,0.01025568
3392.229,0.01007181
3392.711,0.009927403
3393.193,0.009976731
3393.676,0.01010976
3394.157,0.01010928
3394.64,0.01012648
3395.122,0.01012556
3395.604,0.01019194
3396.086,0.01026257
3396.568,0.01020164
3397.05,0.009951812
3397.532,0.009964153
3398.015,0.01012325
3398.497,0.01026735
3398.979,0.01039405
3399.461,0.01033182
3399.943,0.01034654
3400.425,0.01035201
3400.907,0.01029046
3401.389,0.01034631
3401.872,0.01041927
3402.354,0.01034807
3402.836,0.01018373
3403.318,0.01013251
3403.8,0.01030074
3404.282,0.01041964
3404.764,0.01043885
3405.246,0.01035608
3405.729,0.01023061
3406.211,0.01014628
3406.693,0.01012855
3407.175,0.01022186
3407.657,0.01020218
3408.139,0.01016965
3408.621,0.01017735
3409.104,0.01016487
3409.585,0.01017104
3410.068,0.01021874
3410.55,0.01030101
3411.032,0.01045575
3411.514,0.01037905
3411.996,0.01024404
3412.478,0.01029514
3412.96,0.01035374
3413.443,0.01015232
3413.925,0.009903606
3414.407,0.0100575
3414.889,0.01036266
3415.371,0.0104471
3415.853,0.01034682
3416.335,0.01027675
3416.817,0.01021077
3417.3,0.01030919
3417.782,0.01033328
3418.264,0.01031024
3418.746,0.01032123
3419.228,0.01030549
3419.71,0.0102928
3420.192,0.01009243
3420.674,0.01013373
3421.156,0.01037274
3421.639,0.01021463
3422.121,0.01007164
3422.603,0.0100616
3423.085,0.01006292
3423.567,0.01000202
3424.049,0.01012098
3424.531,0.0102032
3425.014,0.010149
3425.496,0.01012437
3425.978,0.01026694
3426.46,0.01040831
3426.942,0.01035577
3427.424,0.01033796
3427.906,0.01022854
3428.388,0.01023757
3428.871,0.01039331
3429.353,0.01048606
3429.835,0.01044574
3430.317,0.01031142
3430.799,0.01018953
3431.281,0.01036334
3431.763,0.01053793
3432.245,0.01048033
3432.728,0.01027125
3433.21,0.01027631
3433.692,0.01042388
3434.174,0.01047554
3434.656,0.01047021
3435.138,0.01024303
3435.62,0.01019435
3436.103,0.01024174
3436.584,0.01034094
3437.067,0.01050127
3437.549,0.01037637
3438.031,0.01036409
3438.513,0.01046818
3438.995,0.01048888
3439.477,0.01048987
3439.959,0.01052924
3440.442,0.01040671
3440.924,0.0103797
3441.406,0.01036259
3441.888,0.01011986
3442.37,0.01002759
3442.852,0.01018923
3443.334,0.01030579
3443.816,0.0103852
3444.299,0.01038917
3444.781,0.01029765
3445.263,0.01019581
3445.745,0.01015751
3446.227,0.01016908
3446.709,0.009943879
3447.191,0.009927099
3447.673,0.0103155
3448.156,0.01050983
3448.638,0.01057779
3449.12,0.01056438
3449.602,0.01055331
3450.084,0.01058444
3450.566,0.0105964
3451.048,0.01056862
3451.531,0.01061993
3452.012,0.01067205
3452.495,0.01065738
3452.977,0.01068706
3453.459,0.01058193
3453.941,0.01053596
3454.423,0.01062431
3454.905,0.01061874
3455.387,0.01059446
3455.87,0.0105766
3456.352,0.01041889
3456.834,0.01047771
3457.316,0.01058804
3457.798,0.01063201
3458.28,0.01066685
3458.762,0.01061853
3459.244,0.01059178
3459.727,0.01064088
3460.209,0.01058645
3460.691,0.01043715
3461.173,0.0103931
3461.655,0.01043671
3462.137,0.01042229
3462.619,0.01039806
3463.101,0.01051845
3463.583,0.0105839
3464.066,0.01057969
3464.548,0.01059117
3465.03,0.01073331
3465.512,0.01092814
3465.994,0.0108132
3466.476,0.01057056
3466.958,0.01055946
3467.44,0.0107471
3467.923,0.01073168
3468.405,0.01072723
3468.887,0.01087629
3469.369,0.01083837
3469.851,0.01075165
3470.333,0.01072849
3470.815,0.01082679
3471.298,0.01094791
3471.78,0.01089229
3472.262,0.01088961
3472.744,0.01088852
3473.226,0.01075746
3473.708,0.01075563
3474.19,0.01082506
3474.672,0.01068292
3475.155,0.01056645
3475.637,0.01061578
3476.119,0.01073352
3476.601,0.01080233
3477.083,0.01083654
3477.565,0.01092481
3478.047,0.01100188
3478.529,0.01107413
3479.011,0.01099311
3479.494,0.01087296
3479.976,0.0109772
3480.458,0.01101999
3480.94,0.01088794
3481.422,0.01082424
3481.904,0.01071735
3482.386,0.01075661
3482.868,0.01089582
3483.351,0.01077699
3483.833,0.01078888
3484.315,0.01096205
3484.797,0.01107522
3485.279,0.01095134
3485.761,0.01081201
3486.243,0.01085818
3486.726,0.01106812
3487.208,0.01114847
3487.69,0.01088203
3488.172,0.01072119
3488.654,0.01095512
3489.136,0.01094356
3489.618,0.01096871
3490.1,0.01109116
3490.583,0.01106159
3491.065,0.01105364
3491.547,0.01125482
3492.029,0.0112925
3492.511,0.01116996
3492.993,0.01102798
3493.475,0.0110655
3493.957,0.01118662
3494.439,0.01128536
3494.922,0.01104562
3495.404,0.01088013
3495.886,0.01090143
3496.368,0.0109736
3496.85,0.01107328
3497.332,0.0110084
3497.814,0.0111242
3498.296,0.01135467
3498.779,0.01127394
3499.261,0.01118512
3499.743,0.01126836
3500.225,0.01128621
3500.707,0.01115017
3501.189,0.0109873
3501.671,0.01094278
3502.154,0.01092182
3502.636,0.01091322
3503.118,0.01084435
3503.6,0.01096847
3504.082,0.01107916
3504.564,0.01107005
3505.046,0.01118138
3505.528,0.01118852
3506.01,0.01125156
3506.493,0.01135042
3506.975,0.01143063
3507.457,0.01142678
3507.939,0.01132835
3508.421,0.01123626
3508.903,0.0110707
3509.385,0.01090388
3509.867,0.01111213
3510.35,0.01135137
3510.832,0.01130549
3511.314,0.0113345
3511.796,0.01122599
3512.278,0.01114494
3512.76,0.01126921
3513.242,0.0113962
3513.725,0.01133909
3514.207,0.0113008
3514.689,0.01140562
3515.171,0.01138947
3515.653,0.01139937
3516.135,0.01149948
3516.617,0.0114641
3517.099,0.01132876
3517.582,0.01131763
3518.064,0.01143155
3518.546,0.01131199
3519.028,0.01124326
3519.51,0.01136209
3519.992,0.01136678
3520.474,0.01135695
3520.956,0.01140005
3521.438,0.01135069
3521.921,0.01115622
3522.403,0.01086633
3522.885,0.01072071
3523.367,0.01085951
3523.849,0.01096378
3524.331,0.01094285
3524.813,0.01107457
3525.295,0.01112247
3525.778,0.01114375
3526.26,0.01118968
3526.742,0.01098838
3527.224,0.01091458
3527.706,0.01104891
3528.188,0.01107247
3528.67,0.01088974
3529.153,0.0108292
3529.635,0.01112468
3530.117,0.01128206
3530.599,0.01129754
3531.081,0.01139317
3531.563,0.01140593
3532.045,0.01138178
3532.527,0.01144699
3533.01,0.01142706
3533.492,0.01135151
3533.974,0.01122684
3534.456,0.01117373
3534.938,0.0113245
3535.42,0.01135845
3535.902,0.01097377
3536.384,0.01074822
3536.866,0.01102617
3537.349,0.01117805
3537.831,0.01127754
3538.313,0.0113661
3538.795,0.01128767
3539.277,0.01126577
3539.759,0.01143644
3540.241,0.01145686
3540.723,0.01141692
3541.206,0.01140845
3541.688,0.01144934
3542.17,0.01133015
3542.652,0.01111764
3543.134,0.01096436
3543.616,0.01094108
3544.098,0.01100327
3544.581,0.01075865
3545.063,0.01019693
3545.545,0.01049669
3546.027,0.01108181
3546.509,0.01082862
3546.991,0.01027373
3547.473,0.01080811
3547.955,0.01120658
3548.438,0.01116047
3548.92,0.01132835
3549.402,0.01150799
3549.884,0.01151901
3550.366,0.011321
3550.848,0.0111941
3551.33,0.0111069
3551.812,0.01075362
3552.294,0.01070254
3552.777,0.0111326
3553.259,0.01129308
3553.741,0.01131236
3554.223,0.01132593
3554.705,0.01131974
3555.187,0.01144396
3555.669,0.01155678
3556.151,0.01151575
3556.634,0.01149081
3557.116,0.01148989
3557.598,0.01159745
3558.08,0.0115018
3558.562,0.0113627
3559.044,0.01144362
3559.526,0.01131876
3560.009,0.01112964
3560.49,0.01124942
3560.973,0.01141331
3561.455,0.01144835
3561.937,0.01143573
3562.419,0.01147788
3562.901,0.01163444
3563.383,0.01123792
3563.865,0.01109844
3564.348,0.01126683
3564.83,0.0112398
3565.312,0.01072883
3565.794,0.01005943
3566.276,0.009716088
3566.758,0.009968086
3567.24,0.01070115
3567.722,0.00961079
3568.205,0.008979065
3568.687,0.01042558
3569.169,0.01156403
3569.651,0.01193373
